,country,unit_of_measure_(per_pack),line_item_quantity,pack_price,unit_price,freight_cost_(usd),line_item_insurance_(usd),days_to_process,po_/_so_#_SO,asn/dn_#_DN,fulfill_via_From RDC,vendor_inco_term_CIP,vendor_inco_term_DAP,vendor_inco_term_DDP,vendor_inco_term_DDU,vendor_inco_term_EXW,vendor_inco_term_FCA,vendor_inco_term_N/A - From RDC,shipment_mode_Air Charter,shipment_mode_Ocean,shipment_mode_Truck,sub_classification_HIV+,sub_classification_Pediatric,vendor_other,brand_other,"manufacturing_site_Cipla, Goa, India",manufacturing_site_Hetero Unit III Hyderabad IN,manufacturing_site_Mylan (formerly Matrix) Nashik,"manufacturing_site_Strides, Bangalore, India.",manufacturing_site_other,first_line_designation_Yes,line_item_value
676,0.0049857549857549865,0.16201117318435757,0.15935941191913888,0.08368200836820083,0.13651877133105803,0.2103988571276288,0.057119556221259554,0.4887724550898204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30051.0
677,0.46153846153846156,0.3296089385474861,0.5009188763454975,0.06322640632264062,0.05460750853242321,0.2057901715584337,0.22587821115825768,0.062125748502994016,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,71362.6
678,0.37962962962962965,0.16201117318435757,0.9999999999999999,0.08740120874012086,0.14562002275312858,0.819429737532295,1.0,0.6474550898203593,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,407198.31250000006
679,0.46153846153846156,0.3296089385474861,0.9999999999999999,0.1589958158995816,0.1274175199089875,0.19996807714105,1.0,0.4797904191616767,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407198.31250000006
680,0.8254985754985755,0.5530726256983239,0.07157688727654597,1.0,0.7281001137656429,0.7240790496173651,0.6200467517996213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,239970.0
681,0.8254985754985755,0.3296089385474861,0.010668512374997016,0.12738261273826126,0.1001137656427759,0.06368355204460809,0.008171471712738855,0.4932634730538923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3068.8
682,0.43162393162393164,0.16201117318435757,0.042936585598701636,0.07512784751278474,0.11831626848691697,0.047203872248460774,0.014534238224239073,0.4947604790419162,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7272.0
683,0.04843304843304844,0.10614525139664806,0.011909592114370272,0.5950720595072059,1.0,0.13848283636019307,0.04134183317116892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,16000.0
684,0.3041310541310542,0.5530726256983239,0.11931072340628654,1.0,0.7098976109215018,1.0,1.0,0.5785928143712575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,388500.0
685,0.43162393162393164,1.0,0.2403159979951789,0.03626220362622036,0.009101251422070536,0.1390237672205538,0.052323257607260656,0.8196107784431139,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19636.5
686,0.11538461538461539,0.3296089385474861,0.040597627628344346,0.13519293351929332,0.10921501706484642,0.19996807714105,0.024724354134788913,0.4812874251497007,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12373.54
687,0.004273504273504274,0.10614525139664806,0.009522900307883242,0.5950720595072059,1.0,0.0,0.024336774448809204,0.44985029940119764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,12800.0
688,0.3632478632478633,0.16201117318435757,0.2861404806797298,0.4463040446304044,0.7281001137656429,1.0,0.9108284112058977,0.5845808383233533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,287760.0
689,0.4886039886039886,0.16201117318435757,0.3318933626100861,0.20734542073454204,0.3367463026166098,0.15251812104206872,0.3097569148656996,0.9109281437125749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,155063.05
690,1.0000000000000002,1.0,7.160075419461085e-05,0.31873547187354717,0.05460750853242321,0.0,0.00011304407507741503,0.7926646706586826,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,68.56
691,1.0000000000000002,0.16201117318435757,0.9999999999999999,0.12366341236634122,0.2002275312855518,0.7418951801869613,1.0,0.5321856287425151,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,407198.31250000006
692,0.8254985754985755,0.16201117318435757,0.11931072340628654,0.21850302185030215,0.3549488054607509,0.0,0.20454517927579122,0.5516467065868265,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,58750.0
693,0.37962962962962965,0.16201117318435757,0.48113320126972,0.22519758251975822,0.36405005688282144,0.5333221064664202,0.48770443819113335,0.5441616766467067,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,244137.6
694,0.3041310541310542,0.3296089385474861,0.5188190648941502,0.04109716410971641,0.036405005688282144,0.19996807714105,0.07976066954390754,0.7417664670658684,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48043.19
